LEVEL	CODE	version	NATIONAL_TITLE_BE_NL	NATIONAL_TITLE_BE_FR	NATIONAL_TITLE_BE_DE	NATIONAL_TITLE_BE_EN
5	47.813	2025	Detailhandel in aanhangwagens, opleggers en caravans	Commerce de détail de remorques, de semi-remorques et de caravanes	Einzelhandel mit Anhängern, Sattelschleppern und Wohnwagen	Retail sale of trailers, semi-trailers and caravans
4	47.82	2025	Detailhandel in onderdelen en accessoires van motorvoertuigen	Commerce de détail de pièces et accessoires de véhicules automobiles	Einzelhandel mit Kraftwagenteilen und -zubehör	Retail sale of motor vehicle parts and accessories
5	47.820	2025	Detailhandel in onderdelen en accessoires van motorvoertuigen	Commerce de détail de pièces et accessoires de véhicules automobiles	Einzelhandel mit Kraftwagenteilen und -zubehör	Retail sale of motor vehicle parts and accessories
7	47.82001	2025	Kleinhandel in onderdelen en accessoires van auto's inclusief de kleinhandel in tweedehands onderdelen	Commerce de détail d'accessoires, de pièces détachées et d'équipements divers pour véhicules automobiles, y compris la vente de détail de pièces détachées et d'équipements automobiles d'occasion	Einzelhandel mit Zubehör, Ersatzteilen und verschiedenen Ausstattungen für Kraftfahrzeuge, einschließlich Einzelhandel mit gebrauchten Ersatz- und Zubehörteilen	Retail trade of accessories, spare parts and various equipment for motor vehicles, including the retail trade of spare parts and equipment for used cars
7	47.82002	2025	Kleinhandel in banden voor motorvoertuigen	Commerce de détail de pneumatiques	Reifeneinzelhandel	Retail trade of tyres
7	47.82003	2025	Kleinhandel gespecialiseerd in de verkoop van accessoires van auto's per postorder	Commerce de détail spécialisé dans la vente d'équipements automobiles sur catalogue	Auf den Verkauf von Autoausstattungen über Katalog spezialisierter Einzelhandel	Retail trade specialised in the trade of motor vehicle parts by catalogue
4	47.83	2025	Detailhandel in motorrijwielen, delen en toebehoren van motorrijwielen	Commerce de détail de motocycles et de pièces et accessoires de motocycles	Einzelhandel mit Krafträdern, Kraftradteilen und -zubehör	Retail sale of motorcycles, motorcycle parts and accessories
5	47.830	2025	Detailhandel in motorrijwielen, delen en toebehoren van motorrijwielen	Commerce de détail de motocycles et de pièces et accessoires de motocycles	Einzelhandel mit Krafträdern, Kraftradteilen und -zubehör	Retail sale of motorcycles, motorcycle parts and accessories
7	47.83001	2025	Kleinhandel in nieuwe of gebruikte motorrijwielen	Commerce de détail de motocycles, neufs ou usagés	Einzelhandel mit neuen oder gebrauchten Motorrädern	Retail trade of motorcycles, new and used
7	47.83002	2025	Kleinhandel in nieuwe of gebruikte bromfietsen	Commerce de détail de cyclomoteurs, neufs ou usagés	Einzelhandel mit neuen oder gebrauchten Mofas	Retail trade of mopeds, new and used
7	47.83003	2025	Kleinhandel in onderdelen en accessoires van motorrijwielen	Commerce de détail de pièces et d'accessoires de motocycles	Einzelhandel mit Motorradersatzteilen und -zubehör	Retail trade of spares and accessories for motorcycles
3	47.9	2025	Bemiddelingsactiviteiten in verband met de detailhandel	Activités de service d’intermédiation pour le commerce de détail	Vermittlungstätigkeiten für den Einzelhandel	Intermediation service activities for retail sale
4	47.91	2025	Bemiddelingsactiviteiten in verband met de niet-gespecialiseerde detailhandel	Activités de service d’intermédiation pour le commerce de détail non spécialisé	Vermittlungstätigkeiten für den Einzelhandel ohne ausgeprägten Schwerpunkt	Intermediation service activities for non-specialised retail sale
5	47.910	2025	Bemiddelingsactiviteiten in verband met de niet-gespecialiseerde detailhandel	Activités de service d’intermédiation pour le commerce de détail non spécialisé	Vermittlungstätigkeiten für den Einzelhandel ohne ausgeprägten Schwerpunkt	Intermediation service activities for non-specialised retail sale
4	47.92	2025	Bemiddelingsactiviteiten voor de gespecialiseerde detailhandel	Activités de service d’intermédiation pour le commerce de détail spécialisé	Vermittlungstätigkeiten für den Einzelhandel mit ausgeprägtem Schwerpunkt	Intermediation service activities for specialised retail sale
5	47.920	2025	Bemiddelingsactiviteiten voor de gespecialiseerde detailhandel	Activités de service d’intermédiation pour le commerce de détail spécialisé	Vermittlungstätigkeiten für den Einzelhandel mit ausgeprägtem Schwerpunkt	Intermediation service activities for specialised retail sale
7	47.92001	2025	Veilinghuizen voor kunstwerken of roerende goederen van meer dan 50 jaar oud met een geschatte maximumverkoopprijs van 10 000 euro of meer	Maisons de ventes aux enchères d’œuvres d’art ou de biens meubles de plus de cinquante ans dont l’estimation du prix maximal de vente est d’un montant égal ou supérieur à 10 000 euros	Auktionshäuser für über 50 Jahre alte Kunstwerke oder bewegliche Güter mit einem geschätzten Höchstverkaufspreis von 10 000 Euro oder mehr	Auction houses for works of art or movable goods over 50 years old with an estimated maximum sale price equal to or greater than 10,000 euros
2	49     	2025	Vervoer te land en vervoer via pijpleidingen	Transports terrestres et transports par conduites	Landverkehr und Transport in Rohrfernleitungen	Land transport and transport via pipelines
3	49.1	2025	Personenvervoer per spoor	Transport ferroviaire de voyageurs	Personenbeförderung im Schienenverkehr	Passenger rail transport
4	49.11	2025	Personenvervoer per trein	Transport ferroviaire lourd de voyageurs	Personenbeförderung im Eisenbahnverkehr	Passenger heavy rail transport
5	49.110	2025	Personenvervoer per trein	Transport ferroviaire lourd de voyageurs	Personenbeförderung im Eisenbahnverkehr	Passenger heavy rail transport
4	49.12	2025	Personenvervoer per spoor anders dan per trein	Autre transport ferroviaire de voyageurs	Sonstige Personenbeförderung im Schienenverkehr	Other passenger rail transport
5	49.120	2025	Personenvervoer per spoor anders dan per trein	Autre transport ferroviaire de voyageurs	Sonstige Personenbeförderung im Schienenverkehr	Other passenger rail transport
3	49.2	2025	Goederenvervoer per spoor	Transport ferroviaire de fret	Güterbeförderung im Schienenverkehr	Freight rail transport
4	49.20	2025	Goederenvervoer per spoor	Transport ferroviaire de fret	Güterbeförderung im Schienenverkehr	Freight rail transport
5	49.200	2025	Goederenvervoer per spoor	Transport ferroviaire de fret	Güterbeförderung im Schienenverkehr	Freight rail transport
3	49.3	2025	Overig personenvervoer te land	Autre transport terrestre de voyageurs	Sonstige Personenbeförderung im Landverkehr	Other passenger land transport
4	49.31	2025	Personenvervoer over de weg volgens dienstregeling	Transport régulier de voyageurs par route	Personenbeförderung im Linienverkehr auf der Straße	Scheduled passenger transport by road
5	49.310	2025	Personenvervoer over de weg volgens dienstregeling	Transport régulier de voyageurs par route	Personenbeförderung im Linienverkehr auf der Straße	Scheduled passenger transport by road
7	49.31001	2025	Vervoer binnen steden en voorsteden van personen (autobus, tram, metro, enz.) op vaste routes en volgens vaste dienstregeling	Transport par voie terrestre de passagers, urbain ou suburbain (autobus, tramway, métro, etc.) sur des lignes déterminées et conformément à un horaire établi	Personenbeförderung im Stadt- oder Vorortverkehr (Bus, Straßenbahn, Metro usw) auf festen Strecken und nach festem Fahrplan	Land transport of passengers, urban or suburban (bus, tram, metro, etc.) on specific lines and according to an established schedule
7	49.31002	2025	Interlokaal personenvervoer met autobussen of trams, op vaste routes en volgens een vaste dienstregeling	Transport interurbain de voyageurs, par autocar ou tramway, sur des lignes déterminées et conformément à un horaire établi	Personenbeförderung im Intercity-Verkehr per Bus oder Straßenbahn auf festen Strecken und nach festem Fahrplan	Interurban passenger transport by bus and tram, on specific lines and according to an established schedule
7	49.31003	2025	Exploitatie van schoolbussen, personeelsbussen, buslijnen van en naar een vliegveld, enz.	Exploitation d'autobus scolaires, de navettes vers les aéroports et les gares, le transport de personnel, etc.	Betrieb von Schulbussen, Personalbussen, Pendelbussen zu Flughäfen und Bahnhöfen usw	School bus operation, shuttles to airports and train stations, transport of personnel, etc.
4	49.32	2025	Personenvervoer over de weg zonder dienstregeling	Transport non régulier de voyageurs par route	Personenbeförderung im Gelegenheitsverkehr auf der Straße	Non-scheduled passenger transport by road
5	49.320	2025	Personenvervoer over de weg zonder dienstregeling	Transport non régulier de voyageurs par route	Personenbeförderung im Gelegenheitsverkehr auf der Straße	Non-scheduled passenger transport by road
7	49.32001	2025	Overig vervoer van personen met autocars of autobussen, zonder dienstregeling: chartervervoer, busreizen, toeristische excursies, enz.	Autres transports routiers de passagers, non réguliers: transports à la demande, excursions touristiques par autocar ou autobus, etc.	Sonstige Personenbeförderung mit Bussen ohne Fahrplan: Charterfahrten, Busreisen, touristische Ausflüge usw	Other road passenger transport, non-scheduled: transportation on demand, excursions by coach and bus, etc.
4	49.33	2025	Diensten voor personenvervoer op aanvraag per voertuig met chauffeur	Activités de service de transport de voyageurs sur demande par véhicule avec chauffeur	Personenbeförderung mit Fahrzeug mit Fahrer auf Abruf	On-demand passenger transport service activities by vehicle with driver
5	49.330	2025	Diensten voor personenvervoer op aanvraag per voertuig met chauffeur	Activités de service de transport de voyageurs sur demande par véhicule avec chauffeur	Personenbeförderung mit Fahrzeug mit Fahrer auf Abruf	On-demand passenger transport service activities by vehicle with driver
7	49.33001	2025	Exploitatie van taxi's	Exploitation de taxis	Betrieb von Taxis	Taxi operation
7	49.33002	2025	Verhuur van personenauto's met chauffeur	Location de voitures particulières avec chauffeur	Vermietung von Personenkraftwagen mit Fahrer	Rental of passenger cars with driver
4	49.34	2025	Personenvervoer met kabelbanen en skiliften	Transport de voyageurs par téléphériques et remontées mécaniques	Personenbeförderung mit Seilbahnen und Skiliften	Passenger transport by cableways and ski lifts
5	49.340	2025	Personenvervoer met kabelbanen en skiliften	Transport de voyageurs par téléphériques et remontées mécaniques	Personenbeförderung mit Seilbahnen und Skiliften	Passenger transport by cableways and ski lifts
4	49.39	2025	Overig personenvervoer te land, n.e.g.	Autre transport terrestre de voyageurs n.c.a.	Sonstige Personenbeförderung im Landverkehr a.n.g.	Other passenger land transport n.e.c.
5	49.390	2025	Overig personenvervoer te land, n.e.g.	Autre transport terrestre de voyageurs n.c.a.	Sonstige Personenbeförderung im Landverkehr a.n.g.	Other passenger land transport n.e.c.
7	49.39001	2025	Vervoer van personen met door dieren getrokken voertuigen	Transport de personnes par véhicules à traction animale	Personenbeförderung mit von Tieren gezogenen Fahrzeugen	Passenger transport by animal-drawn vehicles
7	49.39002	2025	Organisatie van carpooling en van overige vormen van gemeenschappelijk niet-openbaar vervoer van personen	Organisation de covoiturage et d'autres formes de transport en commun non public de personnes	Organisation von Fahrgemeinschaften und sonstigen Formen des nicht öffentlichen Personenverkehrs	Carpool organisation and other forms of pooled, non-public, transport
3	49.4	2025	Goederenvervoer over de weg en verhuisbedrijven	Transport routier de fret et services de déménagement	Güterbeförderung im Straßenverkehr, Umzugstransporte	Freight transport by road and removal services
4	49.41	2025	Goederenvervoer over de weg	Transport routier de fret	Güterbeförderung im Straßenverkehr	Freight transport by road
5	49.410	2025	Goederenvervoer over de weg	Transport routier de fret	Güterbeförderung im Straßenverkehr	Freight transport by road
7	49.41001	2025	Goederenvervoer langs de weg : vervoer van boomstammen, vee, auto's, afval, vervoer met koelwagens, zwaar internationaal vervoer, vervoer van bulkgoederen, inclusief vervoer in tankwagens	Transport de marchandises par route : transport de bois de sciage, de bétail, de voit, de déchets, transp frigorifique, transp lourd international, transp en vrac, y compris par camions-citernes	Güterbeförderung im Straßenverkehr : Beförderung von Baumstämmen, Vieh, Autos, Abfällen, Kühltransporte, internationale Schwertransporte, Schüttguttransporte einschließlich Beförderung in Tankwagen	Transport of goods by road: transport of lumber, cattle, cars, waste, refrigerated transport, international heavy transport, bulk transport, including tankers
7	49.41002	2025	Ophalen van melk en vervoer naar de zuivelfabriek	Collecte de lait et transport vers les unités de traitement du lait	Milcheinsammlung und Transport zu Milchverarbeitungsbetrieben	Milk collection and transportation to milk processing units
7	49.41003	2025	Vervoer van stortklare beton die niet door de eenheid zelf werd vervaardigd	Transport de béton, prêt à l'emploi, non fabriqué par l'unité même	Transport von nicht selbst hergestelltem Fertigbeton	Transport of concrete, ready to use, not manufactured by the same unit
7	49.41004	2025	Goederenvervoer met door mannen of dieren getrokken voertuigen	Transport de marchandises par véhicules à traction humaine ou animale	Gütertransport mit von Menschen oder Tieren gezogenen Fahrzeugen	Transport of goods by vehicles with human or animal traction
7	49.41005	2025	Verhuur van vrachtwagens met bestuurder	Location de camions avec conducteur	Lastwagenvermietung mit Fahrer	Rental of trucks with driver
4	49.42	2025	Verhuisactiviteiten	Activités de déménagement	Umzugstransporte	Removal services
